id,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,suburbpopulation,postcode,ethnic_breakdown,suburb_median_house_price,median_house_rent_per_week,suburb_median_apartment_price,median_apartment_rent_per_week,public_housing_pct,avg_years_held,time_to_cbd_public_transport_town_hall_st,time_to_cbd_driving_town_hall_st,nearest_train_station,highlights_attractions,ideal_for,traffic,public_transport,affordability_rental,affordability_buying,nature,noise,things_to_see_do,family_friendliness,pet_friendliness,safety,overall_rating
4625,1320000.0,2021-07-29,Wolli Creek,2,3,2,183,Apartment / Unit / Flat,6394.0,42432,0.661,-33.93166,151.15389,3,0.1,210.1,9.02,Southern Suburbs,"7,000",2205,"Chinese 31.1%,English 8.4%,Australian 6.3%,Mongolian 4.2%,Indian 3.1%",890000.0,0.0,725000.0,610.0,2%,11.0,20.0,30.0,Wolli Creek,"Cahill Park,??","Young professionals,small families",5.0,8.0,5.0,5.0,5.0,4.0,3.0,7.0,7.0,7.0,5.6
3135,1930000.0,2020-09-19,Balmain,1,4,0,107,House,10453.0,69784,1.538,-33.85833,151.18067,36,0.25,172.6,2.81,Inner West,"10,500",2041,"English 23.4%,Australian 17.3%,Irish 7.8%,Scottish 6.0%,Chinese 3.3%",1900000.0,890.0,1000000.0,650.0,6%,12.3,15.0,15.0,"Rozelle Bay (Light Rail),Balmain East Wharf","Thornton Park,Balmain Market,Misc. historic buildings","Retirees,professionals,smaller families",4.0,4.0,3.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0
933,2425000.0,2017-07-29,Maroubra,3,4,3,500,House,30688.0,40248,5.923,-33.94543,151.24625,32,1.5,174.2,9.52,Eastern Suburbs,"31,000",2035,"English 16.4%,Australian 14.5%,Chinese 12.7%,Irish 8.3%,Greek 5.4%",1900000.0,910.0,850000.0,610.0,10%,12.5,40.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2380000.0,2018-06-28,Mosman,1,3,0,286,House,28475.0,67340,8.65,-33.82846,151.24866,26,1.5,166.6,5.42,North Shore,"30,000",2088,"English 28.5%,Australian 18.3%,Irish 10.5%,Scottish 5.9%,Chinese 5.2%",3550000.0,1650.0,1050000.0,590.0,0%,11.8,40.0,30.0,North Sydney,"Balmoral Beach,Taronga Zoo,Clifton Gardens","Professionals,families",2.0,2.0,2.0,1.0,7.0,8.0,6.0,9.0,8.0,8.0,5.3
1338,3400000.0,2018-03-24,Taren Point,1,3,3,1170,House,1734.0,36296,1.359,-34.01833,151.12465,8,1.5,169.8,18.73,Sutherland Shire,"1,800",2229,"English 24.2%,Australian 20.9%,Greek 9.3%,Scottish 6.5%,Irish 6.4%",1400000.0,920.0,990000.0,0.0,0%,22.7,55.0,30.0,Miranda,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6934,1470000.0,2021-12-18,Daceyville,1,2,3,325,House,1209.0,20800,0.488,-33.9289,151.22527,25,0.1,220.1,7.21,Eastern Suburbs,"1,250",2032,"Australian 21.4%,English 19.1%,Irish 10.1%,Scottish 5.2%,Chinese 3.6%",1470000.0,750.0,0.0,0.0,69%,0.0,40.0,15.0,Randwick (light rail),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,1055000.0,2021-04-19,Kellyville,3,4,0,275,House,27971.0,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,Hills Shire,"28,000",2155,"English 19.5%,Australian 18.3%,Chinese 8.1%,Irish 5.9%,Indian 5.9%",1200000.0,650.0,790000.0,525.0,0%,8.8,55.0,35.0,Kellyville (metro),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1236000.0,2019-05-25,Pennant Hills,2,3,1,615,House,7287.0,43472,6.123,-33.73636,151.07741,168,1.5,153.5,18.83,Hills Shire,"7,500",2120,"English 22.6%,Australian 18.7%,Chinese 11.9%,Irish 8.6%,Scottish 7.0%",1400000.0,660.0,770000.0,490.0,2%,12.6,50.0,35.0,Pennant Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,1550000.0,2020-10-24,Redfern,2,3,1,176,House,13213.0,51532,1.172,-33.89313,151.20653,40,0.25,172.6,3.12,Inner East,"13,500",2016,"English 20.8%,Australian 14.1%,Irish 9.5%,Chinese 7.2%,Scottish 6.3%",1400000.0,850.0,970000.0,640.0,21%,12.9,10.0,5.0,Redfern,"Prince Alfred Park,Redfern Park,bars/cafes/dining scene","Young professionals,professionals",3.0,9.0,3.0,3.0,6.0,4.0,9.0,5.0,5.0,3.0,5.0
1375,1620000.0,2018-04-17,Belrose,3,4,2,696,House,8780.0,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,Northern Beaches,"9,000",2085,"English 29.2%,Australian 23.0%,Irish 9.2%,Scottish 7.0%,Armenian 2.9%",1550000.0,975.0,570000.0,470.0,0%,14.6,50.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,1050000.0,2021-03-26,Auburn,2,4,5,474,House,37366.0,22568,8.564,-33.85787,151.02827,33,0.1,197.9,16.83,Western Suburbs,"37,500",2144,"Chinese 18.2%,Turkish 8.0%,Lebanese 7.3%,Nepalese 6.1%,Indian 5.7%",825000.0,500.0,575000.0,440.0,4%,13.9,30.0,25.0,Auburn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3869,1755000.0,2021-03-20,Narraweena,1,3,2,353,House,6608.0,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,Northern Beaches,"6,750",2099,"English 25.5%,Australian 21.6%,Italian 10.9%,Irish 7.5%,Scottish 6.0%",1450000.0,795.0,0.0,550.0,17%,13.3,60.0,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,4025000.0,2021-08-25,Collaroy,4,5,4,721,House,7870.0,49660,2.679,-33.73559,151.30351,14,0.1,210.1,16.78,Northern Beaches,"8,000",2097,"English 27.9%,Australian 23.7%,Irish 9.7%,Scottish 7.5%,Italian 4.8%",2400000.0,1100.0,880000.0,575.0,0%,16.6,60.0,40.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,860000.0,2018-01-29,Toongabbie,2,3,1,704,House,14337.0,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67,Western Suburbs,"14,500",2146,"Australian 16.1%,English 14.7%,Indian 14.4%,Chinese 5.5%,Irish 4.9%",810000.0,450.0,550000.0,440.0,5%,14.1,40.0,35.0,Toongabbie,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,3010000.0,2021-02-27,St Ives,2,3,2,587,House,17300.0,48464,14.264,-33.72491,151.16978,167,0.1,183.1,15.99,Upper North Shore,"17,500",2075,"English 24.0%,Australian 16.1%,Chinese 11.7%,Scottish 6.5%,Irish 6.3%",1900000.0,1050.0,915000.0,635.0,0%,11.9,50.0,30.0,Pymble,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,1700000.0,2021-10-12,Rouse Hill,3,4,2,600,House,7965.0,45812,10.638,-33.67757,150.91278,45,0.1,220.1,34.5,Hills Shire,"12,000",2155,"English 22.8%,Australian 22.4%,Irish 6.8%,Scottish 5.4%,Chinese 4.1%",925000.0,600.0,720000.0,480.0,0%,9.2,55.0,60.0,Rouse Hill (Metro),"Rouse Hill Town Centre,Rouse Hill Regional Park","Families,small families,retirees",3.0,4.0,6.0,6.0,8.0,7.0,7.0,9.0,8.0,7.0,6.5
288,690500.0,2016-08-27,Doonside,1,4,2,565,House,13451.0,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,Western Suburbs,"13,500",2767,"Australian 18.2%,English 15.4%,Filipino 9.2%,Indian 6.2%,Irish 4.0%",630000.0,400.0,530000.0,360.0,24%,12.2,45.0,40.0,Doonside,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6134,1004888.0,2021-11-18,Penrith,2,5,2,375,House,13295.0,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,Western Suburbs,"13,500",2750,"English 25.5%,Australian 24.5%,Irish 8.6%,Scottish 6.4%,German 2.5%",630000.0,410.0,450000.0,380.0,11%,10.6,60.0,50.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,1549000.0,2021-12-14,Lugarno,2,3,2,626,House,5606.0,40768,2.679,-33.98105,151.04426,47,0.1,220.1,20.0,Southern Suburbs,"5,750",2210,"English 22.6%,Australian 21.3%,Irish 8.6%,Greek 7.2%,Scottish 5.4%",1200000.0,600.0,0.0,0.0,2%,15.6,60.0,35.0,Mortdale,"HV Evatt Park,waterfront views & boardwalk","Families,retirees",5.0,3.0,6.0,5.0,9.0,8.0,3.0,8.0,8.0,10.0,6.5
6144,2470000.0,2021-11-19,Como,3,5,3,556,House,3977.0,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,Sutherland Shire,"4,250",2226,"English 29.2%,Australian 28.2%,Irish 11.2%,Scottish 6.9%,Chinese 3.0%",1200000.0,660.0,650000.0,510.0,0%,16.6,35.0,40.0,Como,"Como Pleasure Grounds,Como Hotel","Families,small families,retirees,professionals",7.0,6.0,5.0,4.0,9.0,8.0,2.0,8.0,7.0,9.0,6.5
4245,2600000.0,2021-05-27,Forest Lodge,2,2,2,111,House,4583.0,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,Inner West,"4,750",2037,"English 20.8%,Australian 15.5%,Chinese 12.9%,Irish 9.2%,Scottish 6.4%",1700000.0,950.0,880000.0,610.0,6%,11.5,25.0,12.0,Glebe (light rail),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,2410000.0,2021-08-20,Mona Vale,2,3,1,231,Townhouse,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,Northern Beaches,"10,750",2103,"English 31.5%,Australian 24.4%,Irish 8.9%,Scottish 7.6%,German 2.9%",1850000.0,870.0,1100000.0,615.0,0%,13.7,55.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,3230000.0,2020-11-14,Artarmon,1,3,1,864,House,9523.0,53456,2.535,-33.81194,151.18498,88,0.11,172.6,6.34,North Shore,"10,000",2064,"Chinese 17.9%,English 17.3%,Australian 14.5%,Irish 6.7%,Scottish 4.9%",2500000.0,1050.0,900000.0,595.0,5%,15.2,20.0,15.0,Artarmon,"Artarmon Reserve,Japanese dining","Young professionals,professionals,families",6.0,7.0,6.0,4.0,7.0,8.0,4.0,8.0,8.0,8.0,6.6
1588,650000.0,2018-08-29,Plumpton,1,3,1,584,House,9209.0,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,Western Suburbs,"9,250",2761,"Filipino 18.7%,Australian 14.0%,English 11.5%,Indian 8.0%,Pakistani 3.6%",635000.0,430.0,500000.0,425.0,0%,13.5,80.0,40.0,Blacktown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,1890000.0,2018-07-21,Hurstville,3,6,2,569,House,29822.0,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,Southern Suburbs,"30,000",2220,"Chinese 49.4%,English 6.6%,Nepalese 6.6%,Australian 5.1%,Greek 2.9%",1400000.0,590.0,680000.0,520.0,3%,12.9,25.0,30.0,Hurstville,"Westfield Hurstville,Chinese dining & shopping","Families,professionals,young professionals",3.0,7.0,5.0,4.0,6.0,5.0,8.0,8.0,6.0,7.0,5.9
974,2200000.0,2017-08-26,Darlington,2,4,1,180,Apartment / Unit / Flat,3097.0,25272,0.381,-33.89089,151.19334,24,1.5,174.2,3.24,Sydney City,"3,250",2008,"Chinese 19.6%,English 18.6%,Australian 13.5%,Irish 8.7%,Scottish 6.5%",1450000.0,850.0,0.0,615.0,5%,9.7,12.0,10.0,Redfern,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,1980000.0,2021-08-20,Mona Vale,2,3,2,227,Townhouse,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,Northern Beaches,"10,750",2103,"English 31.5%,Australian 24.4%,Irish 8.9%,Scottish 7.6%,German 2.9%",1850000.0,870.0,1100000.0,615.0,0%,13.7,55.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,7400000.0,2016-11-02,Lavender Bay,4,5,4,720,House,941.0,72540,0.164,-33.84388,151.20761,16,2.0,150.9,2.37,Lower North Shore,950,2060,"English 25.8%,Australian 15.1%,Irish 13.7%,Scottish 9.5%,Chinese 4.5%",3400000.0,0.0,950000.0,590.0,3%,0.0,20.0,15.0,North Sydney,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,1560000.0,2020-06-29,Davidson,3,4,2,813,House,2849.0,45292,2.567,-33.7395,151.19204,137,0.25,167.6,14.03,Northern Suburbs,"3,000",2085,"English 32.1%,Australian 24.1%,Irish 9.1%,Scottish 7.6%,Chinese 2.8%",1550000.0,1000.0,0.0,0.0,0%,15.0,60.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,1900000.0,2021-05-17,Hornsby,3,4,2,853,House,22168.0,38792,8.386,-33.69724,151.10055,187,0.1,197.9,21.2,Upper North Shore,"23,000",2077,"Chinese 17.1%,English 16.8%,Australian 14.0%,Indian 5.9%,Irish 5.6%",1150000.0,600.0,645000.0,460.0,3%,12.9,40.0,35.0,Hornsby,"Westfield Hornsby,numerous parks","Small families,families,retirees,professionals",4.0,6.0,7.0,6.0,8.0,7.0,7.0,9.0,8.0,9.0,7.1
1324,2140000.0,2018-03-20,Gordon,2,4,1,1024,House,7668.0,44564,3.789,-33.75743,151.15575,117,1.5,169.8,12.96,Upper North Shore,"8,000",2072,"Chinese 20.5%,English 20.4%,Australian 14.7%,Irish 6.1%,Scottish 5.7%",2300000.0,1000.0,940000.0,600.0,0%,16.2,30.0,30.0,Gordon,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,1080000.0,2021-07-14,Mount Druitt,1,4,2,1012,House,16726.0,26000,6.256,-33.76791,150.8136,48,0.1,210.1,38.24,Western Suburbs,"17,000",2770,"Australian 11.9%,Filipino 11.9%,English 10.2%,Indian 6.9%,Pakistani 5.5%",655000.0,395.0,395000.0,340.0,2%,12.8,50.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,580000.0,2016-12-12,Prospect,1,3,2,246,House,4716.0,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,Western Suburbs,"4,750",2148,"English 15.8%,Australian 15.7%,Indian 6.4%,Maltese 5.3%,Irish 4.8%",760000.0,450.0,545000.0,420.0,1%,14.2,80.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,1265000.0,2021-07-16,Berowra,2,4,2,643,House,4721.0,44200,8.297,-33.62806,151.15004,194,0.1,210.1,26.88,Northern Suburbs,"5,500",2081,"English 31.9%,Australian 28.5%,Irish 9.6%,Scottish 7.4%,German 3.2%",1000000.0,620.0,0.0,450.0,0%,13.1,60.0,45.0,Berowra,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,2317500.0,2021-08-24,Kensington,2,4,3,266,House,15004.0,26728,2.669,-33.91291,151.22388,28,0.1,210.1,5.45,Eastern Suburbs,"15,000",2033,"Chinese 21.2%,English 14.2%,Australian 12.5%,Irish 7.5%,Scottish 3.9%",2650000.0,920.0,850000.0,585.0,2%,15.0,20.0,15.0,Kensington (light rail),"Historic religious buildings,large public parks & amenities","Professionals,university students,retirees,families",5.0,7.0,4.0,2.0,7.0,5.0,8.0,8.0,7.0,7.0,6.0
5700,1401000.0,2021-10-30,Fairfield,1,3,1,872,House,18081.0,20592,4.43,-33.86904,150.95102,17,0.1,220.1,23.96,Western Suburbs,"18,250",2165,"Assyrian 11.9%,Vietnamese 9.4%,Chinese 8.8%,Iraqi 7.9%,Australian 6.1%",700000.0,450.0,395000.0,360.0,8%,15.5,50.0,40.0,Fairfield,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,1800000.0,2019-10-26,Riverview,1,3,1,822,House,3354.0,51740,1.372,-33.82437,151.16033,37,0.76,166.4,6.44,Lower North Shore,"3,500",2066,"English 24.9%,Australian 22.4%,Irish 15.0%,Scottish 7.6%,Chinese 4.1%",2350000.0,1100.0,0.0,0.0,0%,13.4,50.0,20.0,Artarmon,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6978,3298000.0,2021-12-20,Turramurra,3,4,4,1505,House,11919.0,49920,6.001,-33.73444,151.12793,183,0.1,220.1,16.36,North Shore,"12,000",2074,"English 26.6%,Australian 20.1%,Chinese 9.3%,Irish 8.9%,Scottish 7.5%",2000000.0,920.0,860000.0,580.0,0%,12.4,35.0,35.0,Turramurra,Numerous excellent parks and reserves,"Families,professionals,retirees",5.0,6.0,4.0,2.0,9.0,9.0,3.0,8.0,9.0,8.0,6.3
1282,1970000.0,2018-02-24,Paddington,2,3,0,101,House,12911.0,73944,1.627,-33.88334,151.22781,53,1.5,171.9,2.61,Inner East,"13,500",2021,"English 27.4%,Australian 17.5%,Irish 11.8%,Scottish 8.3%,German 3.0%",2400000.0,1150.0,860000.0,525.0,1%,10.2,15.0,10.0,Edgecliff,"Reservoir,Paddington Markets,Palace Verona Cinema",Professionals,4.0,3.0,4.0,2.0,7.0,6.0,8.0,7.0,8.0,6.0,5.5
4678,2009999.0,2021-08-14,Hornsby,3,4,1,1075,House,22168.0,38792,8.386,-33.69724,151.10055,187,0.1,210.1,21.2,Upper North Shore,"23,000",2077,"Chinese 17.1%,English 16.8%,Australian 14.0%,Indian 5.9%,Irish 5.6%",1150000.0,600.0,645000.0,460.0,3%,12.9,40.0,35.0,Hornsby,"Westfield Hornsby,numerous parks","Small families,families,retirees,professionals",4.0,6.0,7.0,6.0,8.0,7.0,7.0,9.0,8.0,9.0,7.1
5899,1350000.0,2021-11-12,Alexandria,2,3,1,134,Townhouse,8262.0,69732,3.516,-33.9082,151.19191,9,0.1,220.1,5.06,Inner South,"8,500",2015,"English 22.6%,Australian 17.5%,Irish 10.8%,Scottish 6.9%,Chinese 5.8%",1600000.0,850.0,745000.0,625.0,1%,12.8,15.0,10.0,Green Square,"Sydney Park,The Grounds of Alexandria","Young professionals,small families",1.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.6
3808,2375000.0,2021-03-13,Woolooware,3,5,2,836,House,3962.0,44408,1.86,-34.0446,151.1403,16,0.1,197.9,20.92,Sutherland Shire,"4,000",2230,"English 29.9%,Australian 27.3%,Irish 9.8%,Scottish 7.6%,Italian 3.0%",1700000.0,900.0,750000.0,540.0,0%,15.0,50.0,40.0,Woolooware,Shark Park,"Families,retirees",4.0,6.0,5.0,4.0,7.0,8.0,4.0,8.0,8.0,8.0,6.2
3387,1790000.0,2020-11-13,Gladesville,2,3,1,491,House,11827.0,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76,North Shore,"12,000",2111,"English 20.4%,Australian 20.0%,Irish 9.2%,Chinese 7.1%,Italian 7.0%",1900000.0,725.0,700000.0,450.0,7%,13.4,30.0,25.0,0,"Waterfront parklands,historic sections","Professionals,young professionals,families,small families",4.0,5.0,6.0,3.0,9.0,6.0,7.0,8.0,7.0,8.0,6.3
6317,3150000.0,2021-11-24,Pymble,3,4,2,1126,House,11051.0,53300,6.568,-33.74511,151.1397,130,0.1,220.1,14.82,Upper North Shore,"11,250",2073,"English 22.8%,Australian 18.8%,Chinese 15.0%,Irish 7.8%,Scottish 6.5%",2300000.0,1110.0,930000.0,610.0,0%,14.5,35.0,25.0,Pymble,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6880,3830000.0,2021-12-18,Kyle Bay,3,4,2,638,House,1035.0,47528,0.369,-33.98937,151.10096,12,0.1,220.1,17.07,Southern Suburbs,"1,100",2221,"Australian 16.2%,Greek 13.2%,English 13.1%,Chinese 10.6%,Lebanese 5.1%",1900000.0,0.0,0.0,0.0,0%,0.0,50.0,30.0,Hurstville,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,785000.0,2020-05-26,Campbelltown,3,5,1,416,House,12566.0,30628,11.391,-34.06338,150.80766,65,0.25,165.9,43.19,Western Suburbs,"13,000",2560,"English 22.7%,Australian 22.1%,Irish 6.8%,Scottish 5.3%,Indian 2.5%",560000.0,400.0,430000.0,380.0,8%,11.3,65.0,50.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,760000.0,2020-11-13,Alexandria,1,1,1,154,Apartment / Unit / Flat,8262.0,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,Inner South,"8,500",2015,"English 22.6%,Australian 17.5%,Irish 10.8%,Scottish 6.9%,Chinese 5.8%",1600000.0,850.0,745000.0,625.0,1%,12.8,15.0,10.0,Green Square,"Sydney Park,The Grounds of Alexandria","Young professionals,small families",1.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.6
5423,1350000.0,2021-10-19,Campsie,1,2,3,470,House,24541.0,25272,3.373,-33.91457,151.10339,35,0.1,220.1,11.28,Western Suburbs,"25,000",2194,"Chinese 31.0%,Nepalese 6.9%,Lebanese 5.8%,English 5.5%,Australian 5.2%",1100000.0,590.0,570000.0,435.0,3%,14.0,25.0,25.0,Campsie,Federation Reserve,"Families,small families,professionals",2.0,7.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,5.0,5.2
4709,2100000.0,2021-08-19,Liverpool,2,6,4,1474,House,27084.0,24232,6.356,-33.92148,150.91654,15,0.1,210.1,27.85,Western Suburbs,"28,000",2170,"Indian 8.4%,Australian 7.9%,English 7.0%,Iraqi 6.5%,Serbian 6.3%",720000.0,440.0,425000.0,375.0,8%,13.6,70.0,40.0,Liverpool,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535,1275000.0,2020-12-10,Londonderry,3,4,9,3957,Acreage / Semi-Rural,3906.0,36088,36.249,-33.654,150.74113,21,0.25,172.6,49.34,Western Suburbs,"4,000",2753,"Australian 28.0%,English 24.3%,Maltese 12,4%,Irish 6.5%,Scottish 4.4%",1200000.0,470.0,0.0,330.0,0%,0.0,110.0,55.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,1188000.0,2020-10-09,Botany,1,2,2,312,House,10817.0,46800,3.211,-33.94907,151.19881,6,0.25,172.6,9.37,Southern Suburbs,"11,000",2019,"English 20.1%,Australian 20.0%,Irish 8.7%,Scottish 5.3%,Chinese 5.1%",1500000.0,780.0,790000.0,600.0,6%,10.6,35.0,20.0,Mascot,"Sir Joseph Banks Park,forshore views","Families,retirees,professionals",3.0,4.0,4.0,4.0,9.0,7.0,6.0,8.0,9.0,8.0,6.2
416,1195000.0,2016-10-24,Toongabbie,3,5,3,560,House,14337.0,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67,Western Suburbs,"14,500",2146,"Australian 16.1%,English 14.7%,Indian 14.4%,Chinese 5.5%,Irish 4.9%",810000.0,450.0,550000.0,440.0,5%,14.1,40.0,35.0,Toongabbie,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6960,1065000.0,2021-12-18,Bardwell Valley,1,3,1,227,Villa,2323.0,33540,0.627,-33.93774,151.13064,24,0.1,220.1,10.89,Southern Suburbs,"2,500",2207,"English 14.4%,Australian 14.0%,Lebanese 12.7%,Greek 8.4%,Irish 6.4%",1200000.0,620.0,0.0,590.0,2%,17.8,40.0,25.0,Banksia,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,2491000.0,2020-11-21,Little Bay,2,4,2,570,House,4477.0,48360,2.457,-33.98343,151.24666,34,0.11,172.6,13.55,Southern Suburbs,"4,500",2036,"English 20.2%,Australian 17.7%,Irish 9.4%,Chinese 8.9%,Scottish 5.2%",1750000.0,1050.0,950000.0,650.0,9%,11.6,50.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5037,1403000.0,2021-09-25,Sefton,4,5,3,708,House,5808.0,24700,1.815,-33.88742,151.0104,39,0.1,220.1,18.62,Western Suburbs,"6,000",2162,"Lebanese 16.7%,Vietnamese 15.0%,Chinese 12.7%,Australian 10.4%,English 8.5%",780000.0,475.0,515000.0,410.0,6%,14.6,45.0,35.0,Sefton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,950000.0,2018-10-15,Glenwood,2,5,2,579,House,16130.0,40820,5.119,-33.73755,150.93545,84,1.5,160.5,29.09,Hills Shire,"16,250",2768,"Australian 15.4%,Indian 15.4%,English 13.7%,Chinese 5.6%,Filipino 5.5%",990000.0,600.0,0.0,0.0,0%,11.4,60.0,40.0,Bella Vista (metro),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,810000.0,2020-11-12,St Clair,1,4,3,806,House,19897.0,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76,Western Suburbs,"20,000",2759,"Australian 24.4%,English 21.1%,Irish 6.4%,Scottish 5.1%,Filipino 3.7%",675000.0,445.0,590000.0,330.0,1%,12.6,80.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,1810000.0,2021-07-28,Mona Vale,2,4,2,450,House,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,Northern Beaches,"10,750",2103,"English 31.5%,Australian 24.4%,Irish 8.9%,Scottish 7.6%,German 2.9%",1850000.0,870.0,1100000.0,615.0,0%,13.7,55.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593,2100000.0,2020-12-18,Castle Hill,3,4,2,1900,House,39594.0,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,Hills Shire,"40,000",2154,"English 20.0%,Australian 17.2%,Chinese 12.1%,Irish 6.7%,Scottish 5.3%",1500000.0,690.0,845000.0,550.0,0%,13.9,45.0,40.0,Castle Hill (Metro),"Castle Hill Heritage Park,Castle Hill Showground","Families,small families,retirees",2.0,6.0,5.0,3.0,7.0,6.0,6.0,9.0,8.0,8.0,6.0
